Date,AGG,FPURX,SPY,VWELX
2015-05-04,110.12999725341797,22.110000610351562,211.32000732421875,39.90999984741211
2015-05-05,110.02999877929688,21.950000762939453,208.89999389648438,39.61000061035156
2015-05-06,109.66000366210938,21.860000610351562,208.0399932861328,39.45000076293945
2015-05-07,109.93000030517578,21.950000762939453,208.8699951171875,39.560001373291016
2015-05-08,110.29000091552734,22.15999984741211,211.6199951171875,39.959999084472656
2015-05-11,109.58999633789062,22.09000015258789,210.61000061035156,39.7400016784668
2015-05-12,109.58000183105469,22.040000915527344,209.97999572753906,39.650001525878906
2015-05-13,109.56999969482422,22.040000915527344,210.02000427246094,39.650001525878906
2015-05-14,109.73999786376953,22.219999313354492,212.2100067138672,39.93000030517578
2015-05-15,110.19999694824219,22.25,212.44000244140625,40.02000045776367
2015-05-18,109.77999877929688,22.280000686645508,213.10000610351562,40.0099983215332
2015-05-19,109.4000015258789,22.270000457763672,213.02999877929688,39.959999084472656
2015-05-20,109.56999969482422,22.25,212.8800048828125,39.95000076293945
2015-05-21,109.91000366210938,22.31999969482422,213.5,40.06999969482422
2015-05-22,109.79000091552734,22.299999237060547,212.99000549316406,39.95000076293945
2015-05-26,110.05999755859375,22.149999618530273,210.6999969482422,39.72999954223633
2015-05-27,110.16999816894531,22.299999237060547,212.6999969482422,39.970001220703125
2015-05-28,110.12999725341797,22.290000915527344,212.4600067138672,39.970001220703125
2015-05-29,110.16999816894531,22.18000030517578,211.13999938964844,39.810001373291016
2015-06-01,109.66000366210938,22.200000762939453,211.57000732421875,39.779998779296875
2015-06-02,109.2300033569336,22.18000030517578,211.36000061035156,39.689998626708984
2015-06-03,108.80000305175781,22.219999313354492,211.9199981689453,39.720001220703125
2015-06-04,109.02999877929688,22.100000381469727,210.1300048828125,39.540000915527344
2015-06-05,108.55000305175781,22.079999923706055,209.77000427246094,39.45000076293945
2015-06-08,108.70999908447266,21.969999313354492,208.47999572753906,39.29999923706055
2015-06-09,108.4000015258789,21.959999084472656,208.4499969482422,39.310001373291016
2015-06-10,108.12999725341797,22.1299991607666,210.9499969482422,39.61000061035156
2015-06-11,108.70999908447266,22.190000534057617,211.6300048828125,39.77000045776367
2015-06-12,108.58000183105469,22.100000381469727,210.00999450683594,39.54999923706055
2015-06-15,108.70999908447266,22.040000915527344,209.11000061035156,39.439998626708984
2015-06-16,108.88999938964844,22.1200008392334,210.25,39.61000061035156
2015-06-17,108.9000015258789,22.139999389648438,210.58999633789062,39.619998931884766
2015-06-18,108.87000274658203,22.280000686645508,212.77999877929688,39.83000183105469
2015-06-19,109.20999908447266,22.219999313354492,210.80999755859375,39.470001220703125
2015-06-22,108.66999816894531,22.31999969482422,211.88999938964844,39.560001373291016
2015-06-23,108.41999816894531,22.350000381469727,212.0399932861328,39.560001373291016
2015-06-24,108.58999633789062,22.239999771118164,210.5,39.369998931884766
2015-06-25,108.47000122070312,22.200000762939453,209.86000061035156,39.27000045776367
2015-06-26,108.20999908447266,22.170000076293945,209.82000732421875,39.2599983215332
2015-06-29,108.8499984741211,21.850000381469727,205.4199981689453,38.81999969482422
2015-06-30,108.77999877929688,21.920000076293945,205.85000610351562,38.79999923706055
2015-07-01,108.29000091552734,21.799999237060547,207.5,38.939998626708984
2015-07-02,108.44000244140625,21.790000915527344,207.30999755859375,38.959999084472656
2015-07-06,108.83000183105469,21.75,206.72000122070312,38.900001525878906
2015-07-07,108.9800033569336,21.790000915527344,208.02000427246094,39.04999923706055
2015-07-08,109.23999786376953,21.520000457763672,204.52999877929688,38.68000030517578
2015-07-09,108.83999633789062,21.56999969482422,204.89999389648438,38.689998626708984
2015-07-10,108.37999725341797,21.75,207.47999572753906,38.97999954223633
2015-07-13,108.22000122070312,21.93000030517578,209.77000427246094,39.209999084472656
2015-07-14,108.4000015258789,22.030000686645508,210.67999267578125,39.349998474121094
2015-07-15,108.69000244140625,22.030000686645508,210.61000061035156,39.38999938964844
2015-07-16,108.77999877929688,22.149999618530273,212.3000030517578,39.61000061035156
2015-07-17,108.79000091552734,22.190000534057617,212.47999572753906,39.619998931884766
2015-07-20,108.5999984741211,22.190000534057617,212.58999633789062,39.599998474121094
2015-07-21,108.77999877929688,22.149999618530273,211.75,39.5099983215332
2015-07-22,108.83000183105469,22.1299991607666,211.3699951171875,39.459999084472656
2015-07-23,109.13999938964844,22.049999237060547,210.17999267578125,39.36000061035156
2015-07-24,109.12000274658203,21.850000381469727,208.0,39.09000015258789
2015-07-27,109.26000213623047,21.760000228881836,206.7899932861328,38.95000076293945
2015-07-28,109.1500015258789,21.940000534057617,209.3300018310547,39.2400016784668
2015-07-29,109.05999755859375,22.030000686645508,210.77000427246094,39.45000076293945
2015-07-30,109.06999969482422,22.040000915527344,210.82000732421875,39.5
2015-07-31,109.5,22.049999237060547,210.5,39.4900016784668
2015-08-03,109.4000015258789,22.020000457763672,209.7899932861328,39.4900016784668
2015-08-04,109.08000183105469,21.959999084472656,209.3800048828125,39.369998931884766
2015-08-05,108.87999725341797,22.020000457763672,210.07000732421875,39.400001525878906
2015-08-06,109.01000213623047,21.84000015258789,208.35000610351562,39.2599983215332
2015-08-07,109.19999694824219,21.799999237060547,207.9499969482422,39.209999084472656
2015-08-10,109.05999755859375,21.959999084472656,210.57000732421875,39.47999954223633
2015-08-11,109.41999816894531,21.81999969482422,208.6699981689453,39.290000915527344
2015-08-12,109.3499984741211,21.790000915527344,208.9199981689453,39.279998779296875
2015-08-13,109.12000274658203,21.790000915527344,208.66000366210938,39.22999954223633
2015-08-14,109.06999969482422,21.84000015258789,209.4199981689453,39.31999969482422
2015-08-17,109.26000213623047,21.940000534057617,210.58999633789062,39.43000030517578
2015-08-18,109.05999755859375,21.889999389648438,209.97999572753906,39.36000061035156
2015-08-19,109.4000015258789,21.780000686645508,208.32000732421875,39.16999816894531
2015-08-20,109.56999969482422,21.440000534057617,203.97000122070312,38.70000076293945
2015-08-21,109.76000213623047,21.0,197.8300018310547,37.959999084472656
2015-08-24,109.72000122070312,20.469999313354492,189.5,37.0099983215332
2015-08-25,109.45999908447266,20.34000015258789,187.27000427246094,36.58000183105469
2015-08-26,108.94999694824219,20.809999465942383,194.4600067138672,37.31999969482422
2015-08-27,109.0999984741211,21.149999618530273,199.27000427246094,37.900001525878906
2015-08-28,109.0,21.170000076293945,199.27999877929688,37.93000030517578
2015-08-31,108.91999816894531,21.020000457763672,197.6699981689453,37.709999084472656
2015-09-01,109.0199966430664,20.6299991607666,191.77000427246094,37.029998779296875
2015-09-02,108.87999725341797,20.8700008392334,195.41000366210938,37.400001525878906
2015-09-03,109.04000091552734,20.8799991607666,195.5500030517578,37.47999954223633
2015-09-04,109.2699966430664,20.700000762939453,192.58999633789062,37.11000061035156
2015-09-08,109.01000213623047,21.010000228881836,197.42999267578125,37.66999816894531
2015-09-09,109.05000305175781,20.84000015258789,194.7899932861328,37.36000061035156
2015-09-10,108.93000030517578,20.899999618530273,195.85000610351562,37.47999954223633
2015-09-11,109.05999755859375,20.969999313354492,196.74000549316406,37.58000183105469
2015-09-14,109.08999633789062,20.899999618530273,196.00999450683594,37.5
2015-09-15,108.5999984741211,21.040000915527344,198.4600067138672,37.7599983215332
2015-09-16,108.51000213623047,21.149999618530273,200.17999267578125,37.970001220703125
2015-09-17,109.19000244140625,21.139999389648438,199.72999572753906,37.970001220703125
2015-09-18,109.27999877929688,20.959999084472656,195.4499969482422,37.310001373291016
2015-09-21,108.98999786376953,20.969999313354492,196.4600067138672,37.34000015258789
2015-09-22,109.25,20.799999237060547,193.91000366210938,37.06999969482422
2015-09-23,109.16000366210938,20.770000457763672,193.60000610351562,37.0
2015-09-24,109.30000305175781,20.700000762939453,192.89999389648438,36.93000030517578
2015-09-25,109.11000061035156,20.65999984741211,192.85000610351562,36.93000030517578
2015-09-28,109.37000274658203,20.260000228881836,188.00999450683594,36.459999084472656
2015-09-29,109.54000091552734,20.239999771118164,188.1199951171875,36.560001373291016
2015-09-30,109.58000183105469,20.520000457763672,191.6300048828125,36.959999084472656
2015-10-01,109.45999908447266,20.59000015258789,192.1300048828125,37.0
2015-10-02,109.79000091552734,20.790000915527344,195.0,37.380001068115234
2015-10-05,109.37999725341797,21.0,198.47000122070312,37.81999969482422
2015-10-06,109.6500015258789,20.959999084472656,197.7899932861328,37.779998779296875
2015-10-07,109.56999969482422,21.06999969482422,199.41000366210938,38.0
2015-10-08,109.41999816894531,21.18000030517578,201.2100067138672,38.22999954223633
2015-10-09,109.33000183105469,20.049999237060547,201.3300018310547,38.2400016784668
2015-10-12,109.61000061035156,20.079999923706055,201.52000427246094,38.2599983215332
2015-10-13,109.62000274658203,19.979999542236328,200.25,38.099998474121094
2015-10-14,110.02999877929688,19.93000030517578,199.2899932861328,38.040000915527344
2015-10-15,109.87999725341797,20.139999389648438,202.35000610351562,38.38999938964844
2015-10-16,109.7699966430664,20.209999084472656,203.27000427246094,38.5099983215332
2015-10-19,109.87999725341797,20.219999313354492,203.3699951171875,38.470001220703125
2015-10-20,109.66000366210938,20.170000076293945,203.11000061035156,38.45000076293945
2015-10-21,109.91999816894531,20.09000015258789,201.85000610351562,38.380001068115234
2015-10-22,109.94000244140625,20.260000228881836,205.25999450683594,38.869998931884766
2015-10-23,109.75,20.43000030517578,207.50999450683594,39.119998931884766
2015-10-26,109.80000305175781,20.420000076293945,207.0,39.060001373291016
2015-10-27,109.95999908447266,20.40999984741211,206.60000610351562,38.959999084472656
2015-10-28,109.62999725341797,20.59000015258789,208.9499969482422,39.2400016784668
2015-10-29,109.16000366210938,20.540000915527344,208.8300018310547,39.119998931884766
2015-10-30,109.44999694824219,20.479999542236328,207.92999267578125,38.970001220703125
2015-11-02,109.0199966430664,20.639999389648438,210.38999938964844,39.2400016784668
2015-11-03,108.81999969482422,20.729999542236328,211.0,39.310001373291016
2015-11-04,108.81999969482422,20.700000762939453,210.36000061035156,39.189998626708984
2015-11-05,108.7699966430664,20.709999084472656,210.14999389648438,39.18000030517578
2015-11-06,108.25,20.700000762939453,210.0399932861328,39.099998474121094
2015-11-09,108.18000030517578,20.559999465942383,208.0800018310547,38.849998474121094
2015-11-10,108.37999725341797,20.600000381469727,208.55999755859375,38.900001525878906
2015-11-11,108.23999786376953,20.549999237060547,207.74000549316406,38.79999923706055
2015-11-12,108.33999633789062,20.3799991607666,204.83999633789062,38.470001220703125
2015-11-13,108.55000305175781,20.229999542236328,202.5399932861328,38.290000915527344
2015-11-16,108.63999938964844,20.399999618530273,205.6199951171875,38.709999084472656
2015-11-17,108.72000122070312,20.43000030517578,205.47000122070312,38.689998626708984
2015-11-18,108.63999938964844,20.639999389648438,208.72999572753906,39.06999969482422
2015-11-19,108.69000244140625,20.6200008392334,208.5500030517578,39.09000015258789
2015-11-20,108.62000274658203,20.670000076293945,209.30999755859375,39.11000061035156
2015-11-23,108.6500015258789,20.670000076293945,209.07000732421875,39.040000915527344
2015-11-24,108.75,20.68000030517578,209.35000610351562,39.04999923706055
2015-11-25,108.80000305175781,20.719999313354492,209.32000732421875,39.040000915527344
2015-11-27,108.7699966430664,20.729999542236328,209.55999755859375,39.08000183105469
2015-11-30,108.80999755859375,20.65999984741211,208.69000244140625,38.9900016784668
2015-12-01,108.81999969482422,20.81999969482422,210.67999267578125,39.33000183105469
2015-12-02,108.69000244140625,20.68000030517578,208.52999877929688,39.0099983215332
2015-12-03,107.88999938964844,20.440000534057617,205.61000061035156,38.56999969482422
2015-12-04,108.23999786376953,20.719999313354492,209.6199951171875,39.08000183105469
2015-12-07,108.4000015258789,20.6299991607666,208.35000610351562,38.93000030517578
2015-12-08,108.44000244140625,20.56999969482422,206.9499969482422,38.68000030517578
2015-12-09,108.44000244140625,20.459999084472656,205.33999633789062,38.4900016784668
2015-12-10,108.41999816894531,20.479999542236328,205.8699951171875,38.540000915527344
2015-12-11,108.69000244140625,20.1200008392334,201.8800048828125,38.119998931884766
2015-12-14,108.18000030517578,20.149999618530273,202.89999389648438,38.119998931884766
2015-12-15,108.19000244140625,20.290000915527344,205.02999877929688,38.40999984741211
2015-12-16,108.0,20.489999771118164,208.02999877929688,38.81999969482422
2015-12-17,108.1500015258789,20.309999465942383,204.86000061035156,38.459999084472656
2015-12-18,108.37999725341797,20.09000015258789,200.02000427246094,38.04999923706055
2015-12-21,108.27999877929688,20.200000762939453,201.6699981689453,38.209999084472656
2015-12-22,108.19999694824219,20.290000915527344,203.5,38.43000030517578
2015-12-23,108.18000030517578,20.420000076293945,206.02000427246094,38.7599983215332
2015-12-24,108.01000213623047,20.40999984741211,205.67999267578125,37.04999923706055
2015-12-28,108.01000213623047,20.399999618530273,205.2100067138672,36.9900016784668
2015-12-29,107.73999786376953,20.530000686645508,207.39999389648438,37.18000030517578
2015-12-30,107.72000122070312,20.440000534057617,205.92999267578125,37.0099983215332
2015-12-31,108.01000213623047,20.329999923706055,203.8699951171875,36.790000915527344
2016-01-04,107.97000122070312,20.079999923706055,201.02000427246094,36.470001220703125
2016-01-05,108.0199966430664,20.100000381469727,201.36000061035156,36.540000915527344
2016-01-06,108.43000030517578,19.950000762939453,198.82000732421875,36.209999084472656
2016-01-07,108.41999816894531,19.6200008392334,194.0500030517578,35.65999984741211
2016-01-08,108.66000366210938,19.479999542236328,191.9199981689453,35.41999816894531
2016-01-11,108.3499984741211,19.450000762939453,192.11000061035156,35.38999938964844
2016-01-12,108.58999633789062,19.59000015258789,193.66000366210938,35.619998931884766
2016-01-13,108.83999633789062,19.229999542236328,188.8300018310547,35.16999816894531
2016-01-14,108.80000305175781,19.40999984741211,191.92999267578125,35.5099983215332
2016-01-15,108.93000030517578,19.139999389648438,187.80999755859375,34.9900016784668
2016-01-19,108.81999969482422,19.139999389648438,188.05999755859375,35.02000045776367
2016-01-20,108.91000366210938,19.020000457763672,185.64999389648438,34.709999084472656
2016-01-21,108.76000213623047,19.06999969482422,186.69000244140625,34.790000915527344
2016-01-22,108.83999633789062,19.350000381469727,190.52000427246094,35.220001220703125
2016-01-25,108.77999877929688,19.15999984741211,187.63999938964844,34.84000015258789
2016-01-26,108.91999816894531,19.280000686645508,190.1999969482422,35.18000030517578
2016-01-27,108.94000244140625,19.1299991607666,188.1300048828125,35.04999923706055
2016-01-28,109.02999877929688,19.219999313354492,189.11000061035156,35.13999938964844
2016-01-29,109.3499984741211,19.520000457763672,193.72000122070312,35.77000045776367
2016-02-01,108.98999786376953,19.5,193.64999389648438,35.68000030517578
2016-02-02,109.31999969482422,19.290000915527344,190.16000366210938,35.279998779296875
2016-02-03,109.30999755859375,19.280000686645508,191.3000030517578,35.40999984741211
2016-02-04,109.41999816894531,19.270000457763672,191.60000610351562,35.459999084472656
2016-02-05,109.31999969482422,18.940000534057617,187.9499969482422,35.20000076293945
2016-02-08,109.73999786376953,18.68000030517578,185.4199981689453,35.02000045776367
2016-02-09,109.7300033569336,18.670000076293945,185.42999267578125,34.959999084472656
2016-02-10,110.0,18.719999313354492,185.27000427246094,34.970001220703125
2016-02-11,110.06999969482422,18.56999969482422,182.86000061035156,34.650001525878906
2016-02-12,109.7699966430664,18.770000457763672,186.6300048828125,35.06999969482422
2016-02-16,109.5,18.979999542236328,189.77999877929688,35.40999984741211
2016-02-17,109.44000244140625,19.209999084472656,192.8800048828125,35.7400016784668
2016-02-18,109.7699966430664,19.1299991607666,192.08999633789062,35.68000030517578
2016-02-19,109.79000091552734,19.149999618530273,192.0,35.65999984741211
2016-02-22,109.81999969482422,19.34000015258789,194.77999877929688,35.970001220703125
2016-02-23,109.83999633789062,19.190000534057617,192.32000732421875,35.619998931884766
2016-02-24,109.87999725341797,19.229999542236328,193.1999969482422,35.689998626708984
2016-02-25,110.16000366210938,19.389999389648438,195.5399932861328,35.970001220703125
2016-02-26,109.95999908447266,19.399999618530273,195.08999633789062,35.86000061035156
2016-02-29,110.08999633789062,19.309999465942383,193.55999755859375,35.68000030517578
2016-03-01,109.54000091552734,19.59000015258789,198.11000061035156,36.189998626708984
2016-03-02,109.41999816894531,19.639999389648438,199.0,36.349998474121094
2016-03-03,109.55000305175781,19.68000030517578,199.77999877929688,36.4900016784668
2016-03-04,109.37999725341797,19.709999084472656,200.42999267578125,36.58000183105469
2016-03-07,109.3499984741211,19.690000534057617,200.58999633789062,36.63999938964844
2016-03-08,109.62000274658203,19.56999969482422,198.39999389648438,36.45000076293945
2016-03-09,109.56999969482422,19.610000610351562,199.3800048828125,36.58000183105469
2016-03-10,109.62000274658203,19.610000610351562,199.5399932861328,36.54999923706055
2016-03-11,109.41999816894531,19.850000381469727,202.75999450683594,36.959999084472656
2016-03-14,109.4800033569336,19.850000381469727,202.5,36.939998626708984
2016-03-15,109.37999725341797,19.809999465942383,202.1699981689453,36.88999938964844
2016-03-16,109.8499984741211,19.8700008392334,203.33999633789062,36.79999923706055
2016-03-17,110.08000183105469,19.950000762939453,204.6300048828125,37.0099983215332
2016-03-18,110.16999816894531,20.030000686645508,204.3800048828125,37.15999984741211
2016-03-21,109.93000030517578,20.030000686645508,204.6699981689453,37.13999938964844
2016-03-22,109.86000061035156,20.040000915527344,204.55999755859375,37.09000015258789
2016-03-23,110.0999984741211,19.959999084472656,203.2100067138672,36.970001220703125
2016-03-24,110.11000061035156,19.940000534057617,203.1199951171875,36.95000076293945
2016-03-28,110.19000244140625,19.950000762939453,203.24000549316406,36.939998626708984
2016-03-29,110.5199966430664,20.110000610351562,205.1199951171875,37.20000076293945
2016-03-30,110.4800033569336,20.18000030517578,206.02000427246094,37.29999923706055
2016-03-31,110.83000183105469,20.170000076293945,205.52000427246094,37.2599983215332
2016-04-01,110.51000213623047,20.260000228881836,206.9199981689453,37.380001068115234
2016-04-04,110.62000274658203,20.229999542236328,206.25,37.349998474121094
2016-04-05,110.7699966430664,20.09000015258789,204.19000244140625,37.119998931884766
2016-04-06,110.75,20.260000228881836,206.4199981689453,37.38999938964844
2016-04-07,110.98999786376953,20.1200008392334,203.9499969482422,37.119998931884766
2016-04-08,110.87999725341797,20.040000915527344,204.5,37.2400016784668
2016-04-11,110.95999908447266,20.0,204.02000427246094,37.189998626708984
2016-04-12,110.77999877929688,20.100000381469727,205.9199981689453,37.45000076293945
2016-04-13,110.83000183105469,20.25,208.0,37.77000045776367
2016-04-14,110.63999938964844,20.270000457763672,208.00999450683594,37.790000915527344
2016-04-15,110.94999694824219,20.270000457763672,207.77999877929688,37.790000915527344
2016-04-18,110.94000244140625,20.350000381469727,209.24000549316406,37.959999084472656
2016-04-19,110.93000030517578,20.389999389648438,209.89999389648438,38.150001525878906
2016-04-20,110.66000366210938,20.40999984741211,210.10000610351562,38.13999938964844
2016-04-21,110.51000213623047,20.360000610351562,208.97000122070312,37.9900016784668
2016-04-22,110.5199966430664,20.31999969482422,208.97000122070312,38.040000915527344
2016-04-25,110.4000015258789,20.290000915527344,208.61000061035156,37.959999084472656
2016-04-26,110.3499984741211,20.290000915527344,208.9199981689453,38.0099983215332
2016-04-27,110.68000030517578,20.31999969482422,209.35000610351562,38.13999938964844
2016-04-28,110.9000015258789,20.25,207.4499969482422,37.93000030517578
2016-04-29,110.88999938964844,20.219999313354492,206.3300018310547,37.79999923706055
2016-05-02,110.61000061035156,20.309999465942383,207.97000122070312,37.939998626708984
2016-05-03,110.80999755859375,20.190000534057617,206.16000366210938,37.7400016784668
2016-05-04,110.86000061035156,20.100000381469727,205.00999450683594,37.54999923706055
2016-05-05,111.13999938964844,20.1200008392334,204.97000122070312,37.58000183105469
2016-05-06,110.97000122070312,20.149999618530273,205.72000122070312,37.59000015258789
2016-05-09,111.04000091552734,20.18000030517578,205.88999938964844,37.58000183105469
2016-05-10,111.08999633789062,20.360000610351562,208.4499969482422,37.900001525878906
2016-05-11,111.08999633789062,20.239999771118164,206.5,37.75
2016-05-12,110.98999786376953,20.219999313354492,206.55999755859375,37.75
2016-05-13,111.19999694824219,20.139999389648438,204.75999450683594,37.560001373291016
2016-05-16,111.01000213623047,20.260000228881836,206.77999877929688,37.75
2016-05-17,110.86000061035156,20.139999389648438,204.85000610351562,37.5099983215332
2016-05-18,110.4000015258789,20.149999618530273,204.91000366210938,37.540000915527344
2016-05-19,110.47000122070312,20.079999923706055,204.1999969482422,37.40999984741211
2016-05-20,110.54000091552734,20.18000030517578,205.49000549316406,37.560001373291016
2016-05-23,110.5199966430664,20.149999618530273,205.2100067138672,37.5
2016-05-24,110.45999908447266,20.34000015258789,207.8699951171875,37.79999923706055
2016-05-25,110.4800033569336,20.40999984741211,209.27999877929688,38.029998779296875
2016-05-26,110.6500015258789,20.420000076293945,209.33999633789062,38.040000915527344
2016-05-27,110.62999725341797,20.479999542236328,210.24000549316406,38.130001068115234
2016-05-31,110.69999694824219,20.459999084472656,209.83999633789062,38.099998474121094
2016-06-01,110.41999816894531,20.489999771118164,210.27000427246094,38.130001068115234
2016-06-02,110.69999694824219,20.559999465942383,210.91000366210938,38.22999954223633
2016-06-03,111.30000305175781,20.540000915527344,210.27999877929688,38.22999954223633
2016-06-06,111.1500015258789,20.6200008392334,211.35000610351562,38.33000183105469
2016-06-07,111.25,20.6200008392334,211.67999267578125,38.43000030517578
2016-06-08,111.29000091552734,20.68000030517578,212.3699951171875,38.529998779296875
2016-06-09,111.37000274658203,20.649999618530273,212.0800018310547,38.43000030517578
2016-06-10,111.5199966430664,20.5,210.07000732421875,38.189998626708984
2016-06-13,111.61000061035156,20.3799991607666,208.4499969482422,38.02000045776367
